index,datetime,weathersit,temp,atemp,hum,windspeed,registered,cnt
14999,2011-07-31 02:00:00,1,0.74,0.6970000000000001,0.66,,48,67
15000,2012-02-14 16:00:00,1,0.42,0.4242,0.35,0.2985,251,266
15001,2011-08-31 20:00:00,1,0.66,0.6212,0.57,0.1343,259,289
15002,2012-09-13 00:00:00,1,0.56,0.5303,0.73,0.0896,46,57
15003,2011-01-25 00:00:00,2,0.16,0.1364,0.69,0.2836,6,9
15004,2011-09-17 03:00:00,1,0.46,0.4545,0.72,0.1343,21,28
15005,2011-04-11 10:00:00,2,0.56,0.5303,0.83,0.2985,55,96
15006,2011-08-30 02:00:00,1,0.54,0.5152,0.73,0.1045,8,10
15007,2011-07-21 09:00:00,2,,0.8182,0.75,0.2537,166,200
15008,2011-04-04 03:00:00,1,0.38,0.3939,0.66,0.2836,0,1
15009,2011-11-27 23:00:00,1,0.48,0.4697,0.72,0.2537,27,32
15010,2012-01-02 10:00:00,1,,0.2424,0.35,0.2836,89,109
15011,2012-12-07 21:00:00,2,0.36,0.3636,0.93,0.1045,162,171
15012,2011-12-01 06:00:00,1,0.24,0.2121,0.65,0.2836,92,97
15013,2011-12-15 03:00:00,2,0.32,0.3333,0.7,0.1343,2,3
15014,2011-02-11 21:00:00,1,0.2,0.2121,0.59,0.1343,46,47
15015,2012-02-18 23:00:00,2,0.36,0.3333,0.4,0.3881,62,74
15016,2012-12-15 09:00:00,1,0.26,0.2727,0.75,0.1045,203,220
15017,2011-11-06 06:00:00,1,0.26,0.2879,0.81,0.0896,11,16
15018,2012-11-08 05:00:00,2,0.3,0.2879,0.42,0.2239,35,35
15019,2012-01-31 22:00:00,1,0.44,0.4394,0.35,0.2985,118,129
15020,2011-09-16 10:00:00,2,0.5,0.4848,0.51,0.2836,104,140
15021,2011-01-18 20:00:00,2,0.22,0.2727,0.87,0.0,83,83
15022,2012-06-14 14:00:00,1,0.7,0.6515,0.54,,214,298
15023,2012-04-21 20:00:00,3,0.5,0.4848,0.82,0.2985,34,39
15024,2011-08-23 10:00:00,1,0.7,0.6364,0.37,0.0,92,148
15025,2011-06-02 10:00:00,1,0.72,0.6515,0.28,0.4925,106,139
15026,2012-08-26 06:00:00,1,0.62,0.5606,0.88,0.2985,16,21
15027,2012-11-08 09:00:00,1,,0.2879,0.31,0.3582,253,275
15028,2011-12-11 23:00:00,1,0.2,0.2576,0.69,0.0,31,35
15029,2012-07-16 22:00:00,1,0.76,0.7121,0.62,0.0896,228,284
15030,2011-11-17 04:00:00,2,0.4,0.4091,0.62,0.4179,3,4
15031,2012-08-26 04:00:00,2,0.64,0.5758,0.89,0.19399999999999998,11,16
15032,2011-04-15 07:00:00,1,0.4,0.4091,0.71,0.1642,139,149
15033,2011-06-03 01:00:00,1,0.6,0.6212,0.38,0.3582,15,22
15034,2012-08-16 15:00:00,1,0.8,0.6970000000000001,0.33,0.2537,197,260
15035,2012-07-01 14:00:00,1,0.92,0.8333,0.33,,346,444
15036,2011-09-15 23:00:00,1,0.44,0.4394,0.67,0.2239,61,69
15037,2012-05-14 13:00:00,2,0.62,0.5909,0.73,0.2239,143,176
15038,2011-05-16 05:00:00,1,0.5,0.4848,0.93,0.19399999999999998,20,21
15039,2011-01-20 02:00:00,1,0.26,0.2727,0.56,0.0,2,2
15040,2012-12-12 00:00:00,1,0.3,0.303,0.52,0.1642,33,34
15041,2012-07-01 09:00:00,1,0.82,0.7879,0.56,0.0,168,219
15042,2011-02-09 07:00:00,1,0.06,0.1061,0.49,0.1045,95,99
15043,2011-12-29 01:00:00,1,0.22,0.2121,0.47,0.2239,15,15
15044,2012-01-23 21:00:00,2,0.26,0.2424,1.0,0.2836,112,120
15045,2011-02-06 04:00:00,1,0.26,0.2273,0.6,0.3582,2,2
15046,2012-06-30 16:00:00,1,0.9,0.7879,0.29,0.1642,264,373
15047,2011-09-11 16:00:00,1,0.72,0.6667,0.51,0.2985,303,483
15048,2011-09-22 00:00:00,1,,0.5152,0.94,0.1045,30,41
15049,2012-01-13 20:00:00,1,0.24,0.2424,0.41,0.1642,130,136
15050,2012-09-28 10:00:00,2,0.64,0.5909,0.78,0.1343,194,245
15051,2011-03-08 18:00:00,1,0.34,0.3333,0.27,0.19399999999999998,214,235
15052,2011-07-17 22:00:00,1,0.72,0.6818,0.66,0.2239,116,181
15053,2011-02-24 07:00:00,1,0.2,0.19699999999999998,0.72,,104,104
15054,2012-07-03 21:00:00,2,0.7,0.6515,0.7,0.2836,160,196
15055,2012-02-10 12:00:00,2,0.3,0.303,0.42,0.1343,168,176
15056,2011-01-22 16:00:00,1,0.12,0.1364,0.28,0.19399999999999998,72,83
15057,2011-05-29 03:00:00,1,0.62,0.5606,0.88,0.1045,24,26
15058,2011-01-23 06:00:00,2,0.04,0.0758,0.57,0.1045,1,1
15059,2011-10-24 08:00:00,2,0.42,0.4242,0.88,0.1642,378,398
15060,2012-12-20 09:00:00,2,0.3,0.3333,0.7,0.0,303,317
15061,2012-11-01 17:00:00,3,0.4,0.4091,0.5,0.2239,652,689
15062,2012-02-11 14:00:00,2,0.26,0.2424,0.81,0.2537,205,243
15063,2012-10-18 18:00:00,2,,0.5303,0.64,0.3284,720,788
15064,2012-04-29 09:00:00,1,0.4,0.4091,0.71,0.1343,133,185
15065,2011-01-30 23:00:00,2,0.24,0.2121,0.65,0.2836,16,21
15066,2012-07-19 10:00:00,1,0.76,0.7121,0.58,0.19399999999999998,157,198
15067,2011-04-26 14:00:00,1,0.72,0.6667,0.58,0.3284,115,155
15068,2011-06-10 18:00:00,1,0.8,0.7727,0.59,0.2239,367,463
15069,2011-05-23 21:00:00,1,0.64,0.5758,0.89,0.2239,155,188
15070,2012-03-18 07:00:00,3,0.42,0.4242,0.88,0.1642,25,42
15071,2012-07-12 18:00:00,1,0.76,0.6818,0.45,0.1343,739,825
15072,2011-09-10 00:00:00,1,0.62,0.5455,0.94,0.0,84,116
15073,2011-12-04 22:00:00,1,0.34,0.3485,0.87,0.1045,59,64
15074,2012-02-28 17:00:00,1,0.42,0.4242,0.26,0.0896,497,530
15075,2011-02-17 05:00:00,1,0.32,0.3333,0.66,0.0896,11,12
15076,2012-03-07 10:00:00,1,0.36,0.3333,0.5,0.2985,127,147
15077,2012-09-07 11:00:00,1,0.76,0.7121,0.62,0.1343,215,296
15078,2011-02-06 13:00:00,1,0.34,0.3636,0.46,0.0,135,182
15079,2011-11-15 21:00:00,2,0.5,0.4848,0.77,0.0896,145,168
15080,2012-09-16 15:00:00,1,,0.6212,0.41,0.1642,342,557
15081,2012-01-14 16:00:00,1,0.24,0.2273,0.38,0.2239,178,206
15082,2011-08-14 06:00:00,2,0.64,0.5606,0.94,0.1045,4,6
15083,2011-08-18 00:00:00,1,0.68,0.6364,0.65,0.1343,38,56
15084,2012-10-05 18:00:00,1,0.64,0.6212,0.57,0.1343,655,761
15085,2012-03-11 21:00:00,1,0.42,0.4242,0.54,,110,147
15086,2011-08-29 23:00:00,1,0.6,0.6061,0.6,0.0896,56,75
15087,2011-03-24 01:00:00,2,0.3,0.2879,1.0,0.2239,3,3
15088,2012-01-03 22:00:00,1,0.1,0.1061,0.46,0.2537,33,33
15089,2011-09-23 23:00:00,2,0.58,0.5455,1.0,0.1343,107,148
15090,2012-07-29 06:00:00,1,0.64,0.6061,0.73,0.1642,12,18
15091,2012-01-28 11:00:00,1,0.3,0.303,0.56,0.1343,241,296
15092,2011-08-20 15:00:00,1,,0.7273,0.43,0.19399999999999998,215,390
15093,2012-04-27 12:00:00,1,,0.4545,0.36,0.3582,244,307
15094,2011-11-10 12:00:00,2,0.42,0.4242,0.67,0.3582,149,167
15095,2011-07-21 08:00:00,2,0.76,0.7576,0.79,0.1642,358,381
15096,2011-02-14 06:00:00,1,0.34,0.303,0.46,0.2985,25,26
15097,2012-02-09 18:00:00,1,0.34,0.3333,0.31,0.1642,404,417
15098,2012-10-18 06:00:00,1,0.44,0.4394,0.88,,150,153
15099,2011-04-01 08:00:00,2,0.26,0.2424,0.87,0.2537,198,206
15100,2012-11-17 06:00:00,1,,0.2273,0.7,0.2239,21,21
15101,2011-07-20 05:00:00,1,0.68,0.6364,0.83,0.1045,19,23
15102,2011-02-18 01:00:00,1,,0.4394,0.72,0.2239,7,8
15103,2012-09-28 22:00:00,2,0.58,0.5455,0.53,0.2239,190,220
15104,2012-01-30 12:00:00,1,0.26,0.2273,0.35,0.3881,129,134
15105,2011-06-01 07:00:00,2,0.7,0.6667,0.79,0.1642,265,284
15106,2012-12-31 00:00:00,1,0.18,0.1818,0.55,0.19399999999999998,30,34
15107,2012-07-04 14:00:00,1,0.9,0.8182,0.37,0.1642,357,547
15108,2011-12-05 00:00:00,1,0.32,0.3333,0.87,0.0896,21,24
15109,2012-01-01 02:00:00,1,0.32,0.3485,0.76,0.0,59,75
15110,2011-03-09 09:00:00,2,0.26,0.2424,0.87,0.2537,136,141
15111,2012-07-04 13:00:00,1,0.9,0.8182,0.35,0.0,322,499
15112,2012-09-02 07:00:00,1,0.66,0.5909,0.94,0.0896,29,42
15113,2011-08-28 09:00:00,1,,0.6212,0.74,0.4179,46,53
15114,2011-11-07 03:00:00,1,0.32,0.3485,0.93,0.0,3,3
15115,2011-02-10 11:00:00,1,0.14,0.1212,0.39,0.3582,44,45
15116,2011-04-17 23:00:00,1,0.44,0.4394,0.67,0.1642,37,56
15117,2012-07-29 18:00:00,1,0.8,0.7121,0.41,0.2985,302,419
15118,2011-02-04 16:00:00,2,0.3,0.2879,0.42,0.2239,91,99
15119,2012-01-25 08:00:00,1,0.24,0.2273,0.7,0.2537,495,513
15120,2012-02-15 10:00:00,1,0.34,0.303,0.57,0.2985,108,120
15121,2011-03-06 06:00:00,2,0.42,0.4242,0.94,0.3582,1,2
15122,2012-06-21 00:00:00,1,0.74,0.6970000000000001,0.7,0.0896,53,69
15123,2012-05-03 01:00:00,2,0.46,0.4545,0.88,0.1045,15,24
15124,2012-03-11 04:00:00,1,0.24,0.2424,0.6,0.1343,15,22
15125,2011-08-16 01:00:00,1,0.64,0.6061,0.69,0.1642,12,16
15126,2012-09-28 08:00:00,1,0.6,0.5606,0.83,0.0896,674,705
15127,2011-10-26 21:00:00,2,0.52,0.5,0.77,0.0,140,157
15128,2011-02-05 22:00:00,1,0.26,0.2727,0.93,0.1343,43,45
15129,2012-10-06 16:00:00,1,,0.6212,0.43,0.5224,342,659
15130,2011-09-24 17:00:00,1,0.66,0.6212,0.74,0.1045,246,426
15131,2012-01-29 10:00:00,1,0.24,0.2424,0.35,0.1343,153,191
15132,2011-06-08 20:00:00,1,0.8,0.7879,0.63,0.1343,225,280
15133,2011-04-13 17:00:00,1,0.46,0.4545,0.67,0.2985,284,309
15134,2011-07-13 11:00:00,1,,0.7424,0.39,0.1642,110,165
15135,2012-08-14 18:00:00,1,0.76,0.7121,0.62,0.2836,757,854
15136,2012-11-20 10:00:00,2,0.4,0.4091,0.66,0.0896,144,176
15137,2011-10-18 14:00:00,2,0.62,0.6212,0.41,,137,169
15138,2012-08-09 02:00:00,1,0.7,0.6667,0.84,0.0896,12,14
15139,2011-03-05 10:00:00,2,0.34,0.3333,0.93,0.19399999999999998,69,103
15140,2012-04-04 23:00:00,1,0.52,0.5,0.23,0.4179,112,131
15141,2011-02-16 18:00:00,1,0.4,0.4091,0.4,0.2239,202,222
15142,2011-01-03 17:00:00,1,0.24,0.2273,0.3,0.2239,146,157
15143,2011-09-16 17:00:00,2,0.52,0.5,0.48,0.1343,480,566
15144,2012-07-14 04:00:00,3,0.66,0.6212,0.61,0.1045,6,9
15145,2012-11-06 07:00:00,1,0.2,0.2121,0.69,0.1642,378,387
15146,2011-05-06 07:00:00,1,0.4,0.4091,0.82,0.0,202,222
15147,2011-01-05 09:00:00,1,0.22,0.19699999999999998,0.37,0.3284,109,115
15148,2012-02-21 07:00:00,1,0.22,0.2727,0.64,0.0,273,279
15149,2012-05-30 22:00:00,1,0.66,0.6212,0.69,0.1045,191,217
15150,2012-12-02 06:00:00,2,,0.2424,0.93,0.1343,15,16
15151,2012-05-10 17:00:00,1,0.6,0.6212,0.31,0.3881,648,732
15152,2012-08-29 15:00:00,1,0.76,0.6818,0.4,0.19399999999999998,242,338
15153,2012-02-23 14:00:00,1,0.54,0.5152,0.37,0.2537,156,192
15154,2011-07-16 12:00:00,1,0.76,0.6818,0.43,0.2836,276,463
15155,2012-03-31 00:00:00,1,0.38,0.3939,0.82,0.19399999999999998,80,92
15156,2012-09-07 10:00:00,1,0.72,0.6970000000000001,0.74,0.1343,171,224
15157,2011-04-15 19:00:00,1,0.42,0.4242,0.77,0.3881,168,209
15158,2012-02-03 22:00:00,1,0.34,0.3485,0.49,0.1045,116,119
15159,2011-06-24 22:00:00,1,0.7,0.6515,0.48,0.0,126,167
15160,2012-06-05 06:00:00,1,0.48,0.4697,0.82,0.2537,177,184
15161,2011-01-16 10:00:00,1,0.22,0.2121,0.51,0.2836,71,79
15162,2011-06-23 01:00:00,1,0.72,0.6970000000000001,0.74,0.2239,26,31
15163,2011-05-27 19:00:00,3,0.6,0.5758,0.78,,210,279
15164,2011-06-21 04:00:00,2,0.6,0.5455,0.88,0.1045,7,9
15165,2011-12-01 11:00:00,1,0.34,0.3182,0.49,0.2537,95,102
15166,2012-11-27 04:00:00,3,0.3,0.2879,0.81,,5,5
15167,2011-01-24 04:00:00,1,0.02,0.0606,0.48,0.1343,1,1
15168,2011-11-15 03:00:00,2,0.54,0.5152,0.68,0.3284,4,4
15169,2011-01-04 20:00:00,1,0.24,0.2576,0.48,0.1045,53,54
15170,2012-06-25 00:00:00,1,0.72,0.6818,0.62,0.2537,37,68
15171,2011-05-25 09:00:00,1,0.68,0.6364,0.65,0.0896,207,234
15172,2012-02-07 23:00:00,1,0.32,0.3333,0.57,0.1343,49,51
15173,2011-07-09 08:00:00,1,0.7,0.6515,0.7,0.2537,114,182
15174,2011-06-09 20:00:00,2,0.8,0.7273,0.43,0.19399999999999998,214,254
15175,2012-12-04 15:00:00,2,0.6,0.6212,0.49,0.2537,244,300
15176,2012-08-20 16:00:00,1,0.72,0.6667,0.54,0.2537,357,460
15177,2011-06-20 05:00:00,3,0.62,0.5758,0.83,0.1343,3,3
15178,2012-02-20 12:00:00,1,0.28,0.2727,0.45,0.2239,216,281
15179,2012-02-24 15:00:00,3,0.4,0.4091,0.87,0.19399999999999998,83,94
15180,2012-11-17 10:00:00,1,0.36,0.3333,0.46,,258,320
15181,2012-08-26 19:00:00,2,0.64,0.5758,0.89,0.1642,212,292
15182,2012-01-16 03:00:00,1,0.12,0.19699999999999998,0.5,0.0,3,3
15183,2011-05-30 10:00:00,1,0.8,0.7576,0.55,0.2537,153,269
15184,2012-03-18 18:00:00,1,0.56,0.5303,0.64,0.1642,294,459
15185,2011-09-23 13:00:00,3,0.6,0.5,1.0,0.0896,27,34
15186,2012-04-12 02:00:00,1,0.32,0.303,0.61,0.2836,4,4
15187,2011-11-06 05:00:00,1,0.24,0.2424,0.87,0.1343,5,5
15188,2012-03-14 15:00:00,1,0.7,0.6364,0.24,0.0,197,283
15189,2012-06-04 04:00:00,1,0.54,0.5152,0.64,,6,8
15190,2012-06-16 05:00:00,1,0.54,0.5152,0.68,0.1045,21,23
15191,2011-11-24 08:00:00,1,0.3,0.3182,0.65,0.0896,42,46
15192,2011-11-17 21:00:00,1,0.3,0.2879,0.42,0.2537,113,116
15193,2011-01-29 00:00:00,1,0.22,0.19699999999999998,0.64,0.3582,26,28
15194,2012-12-24 06:00:00,1,0.2,0.2576,0.75,0.0,16,17
15195,2012-12-07 08:00:00,2,0.3,0.2879,0.75,0.19399999999999998,430,441
15196,2012-03-19 17:00:00,1,0.64,0.6212,0.53,0.2239,615,721
15197,2012-09-29 04:00:00,1,0.52,0.5,0.59,0.2537,8,14
15198,2011-03-20 21:00:00,2,0.34,0.3182,0.53,0.2836,39,49
15199,2011-11-04 18:00:00,1,0.42,0.4242,0.32,0.4627,339,374
15200,2012-05-22 21:00:00,1,0.62,0.5909,0.78,0.1343,233,261
15201,2011-12-30 09:00:00,1,0.26,0.303,0.75,0.0,175,194
15202,2011-09-07 07:00:00,3,0.6,0.5455,0.88,0.0896,83,86
15203,2011-02-16 05:00:00,1,,0.19699999999999998,0.47,0.19399999999999998,5,5
15204,2011-04-15 01:00:00,1,0.44,0.4394,0.62,,9,15
15205,2012-11-16 02:00:00,2,0.3,0.303,0.7,0.1642,9,9
15206,2012-01-23 08:00:00,3,0.2,0.2121,0.86,0.1343,267,272
15207,2011-07-02 10:00:00,1,0.8,0.7121,0.36,0.0,168,271
15208,2011-10-08 04:00:00,1,0.42,0.4242,0.94,0.1343,7,10
15209,2011-08-27 00:00:00,1,0.7,0.6667,0.84,0.1045,112,145
15210,2011-10-07 07:00:00,1,,0.4242,0.94,0.0,237,242
15211,2012-05-19 00:00:00,1,0.52,0.5,0.48,,118,148
15212,2012-08-23 00:00:00,1,0.64,0.5909,0.78,0.0,51,60
15213,2011-08-24 07:00:00,1,0.6,0.6061,0.64,0.0896,297,308
15214,2011-03-07 09:00:00,1,0.22,0.1818,0.64,0.4627,129,134
15215,2011-12-09 15:00:00,1,0.38,0.3939,0.46,0.2836,160,189
15216,2012-04-01 14:00:00,2,0.48,0.4697,0.55,0.2239,278,561
15217,2012-07-04 00:00:00,1,0.68,0.6364,0.79,0.0896,140,159
15218,2011-07-08 10:00:00,2,0.74,0.6970000000000001,0.7,0.3582,108,138
15219,2012-12-03 03:00:00,1,0.38,0.3939,0.87,0.0,6,8
15220,2011-10-08 17:00:00,1,0.62,0.6212,0.5,0.1343,219,393
15221,2011-04-10 04:00:00,2,0.36,0.3636,0.93,0.1045,2,5
15222,2011-05-14 13:00:00,3,0.52,0.5,1.0,0.0896,180,248
15223,2011-05-27 15:00:00,1,0.78,0.7121,0.49,0.2836,258,356
15224,2011-07-05 17:00:00,1,,0.7576,0.46,0.1045,466,545
15225,2011-10-01 12:00:00,2,0.4,0.4091,0.82,0.2537,130,158
15226,2011-11-20 03:00:00,2,0.4,0.4091,0.66,0.2836,31,37
15227,2012-12-18 19:00:00,1,0.38,0.3939,0.46,0.3881,334,353
15228,2011-01-04 01:00:00,1,0.16,0.1818,0.59,0.1045,2,2
15229,2011-12-08 06:00:00,1,0.22,0.2121,0.55,0.2836,71,71
15230,2011-12-05 04:00:00,1,0.3,0.3182,0.87,0.1045,7,7
15231,2012-07-12 23:00:00,2,0.7,0.6515,0.51,0.2239,178,211
15232,2011-06-18 11:00:00,1,0.72,0.6818,0.62,0.1343,270,404
15233,2011-11-22 09:00:00,3,0.4,0.4091,0.94,0.0,147,149
15234,2012-11-13 07:00:00,3,0.32,0.303,0.87,0.2537,106,107
15235,2011-09-26 21:00:00,1,0.64,0.5758,0.89,,164,182
15236,2012-09-06 18:00:00,1,0.72,0.6818,0.7,0.2537,761,835
15237,2012-01-18 05:00:00,1,0.34,0.2879,0.46,0.5224,29,29
15238,2012-07-13 01:00:00,2,0.68,0.6364,0.54,0.1045,42,59
15239,2011-02-24 20:00:00,2,0.34,0.303,0.93,0.3582,87,89
15240,2012-01-26 20:00:00,2,0.4,0.4091,0.82,0.1343,216,224
15241,2012-06-03 03:00:00,1,0.52,0.5,0.63,0.1045,34,50
15242,2011-08-15 10:00:00,1,0.68,0.6364,0.69,0.2836,87,141
15243,2012-06-23 13:00:00,1,0.82,0.7273,0.34,0.19399999999999998,338,564
15244,2012-01-11 14:00:00,3,,0.3333,0.81,0.1045,70,73
15245,2011-01-16 22:00:00,2,0.2,0.2121,0.49,0.1343,19,21
15246,2011-11-08 03:00:00,1,0.32,0.3485,0.87,0.0,3,3
15247,2011-05-05 11:00:00,1,0.52,0.5,0.36,,105,148
15248,2012-08-25 05:00:00,2,0.64,0.6061,0.73,0.1642,10,14
15249,2011-12-11 17:00:00,1,0.28,0.3182,0.3,0.0,150,163
15250,2011-06-04 10:00:00,1,0.64,0.6212,0.38,0.1045,202,317
15251,2012-05-18 10:00:00,1,0.6,0.6212,0.46,0.1343,181,255
15252,2012-02-04 21:00:00,3,0.24,0.2424,0.93,0.1343,74,78
15253,2012-11-16 09:00:00,1,0.34,0.3485,0.53,0.1045,330,351
15254,2011-02-06 16:00:00,1,,0.3485,0.49,0.1045,115,157
15255,2011-03-24 10:00:00,2,0.26,0.2273,0.93,0.3284,55,65
15256,2011-07-06 10:00:00,3,0.7,0.6667,0.79,0.0896,30,43
15257,2012-05-26 01:00:00,1,0.64,0.5758,0.83,0.1343,64,82
15258,2012-12-17 23:00:00,3,0.42,0.4242,0.94,0.2239,41,47
15259,2012-03-02 20:00:00,2,,0.3485,0.87,0.19399999999999998,93,100
15260,2011-10-16 11:00:00,1,0.56,0.5303,0.35,0.2836,218,377
15261,2011-04-10 19:00:00,1,0.5,0.4848,0.77,0.19399999999999998,84,131
15262,2011-01-07 05:00:00,3,0.22,0.2727,0.55,0.0,5,5
15263,2011-11-12 14:00:00,1,0.5,0.4848,0.36,0.2985,244,435
15264,2011-12-08 14:00:00,1,0.32,0.303,0.45,0.2537,121,137
15265,2011-07-16 02:00:00,1,0.6,0.5909,0.73,0.1343,48,58
15266,2012-12-09 17:00:00,3,0.36,0.3485,0.93,0.1343,209,229
15267,2012-08-16 18:00:00,1,0.8,0.7121,0.36,0.0,723,832
15268,2011-06-29 06:00:00,1,0.66,0.6212,0.69,,104,116
15269,2011-03-21 02:00:00,2,0.34,0.303,0.71,0.3284,5,6
15270,2011-12-17 05:00:00,2,0.26,0.2576,0.6,0.19399999999999998,7,9
15271,2012-08-05 05:00:00,1,0.72,0.6970000000000001,0.74,0.2537,18,19
15272,2011-01-20 09:00:00,2,0.24,0.2273,0.52,0.2239,140,143
15273,2012-06-10 07:00:00,1,0.6,0.5758,0.78,0.1045,41,62
15274,2011-06-06 23:00:00,1,0.64,0.6061,0.69,0.0896,55,60
15275,2012-07-12 19:00:00,1,0.74,0.6667,0.48,0.2239,532,629
15276,2012-07-03 07:00:00,1,0.74,0.6818,0.58,0.0,462,483
15277,2012-06-16 13:00:00,1,0.72,0.6515,0.34,0.1642,324,617
15278,2012-06-25 17:00:00,1,0.8,0.6818,0.24,0.4627,757,833
15279,2011-08-03 03:00:00,2,0.76,0.6970000000000001,0.55,0.0896,4,4
15280,2012-12-11 02:00:00,2,0.4,0.4091,0.66,0.3284,1,1
15281,2011-04-14 02:00:00,1,0.36,0.3485,0.76,0.1343,3,3
15282,2011-08-23 12:00:00,1,0.7,0.6364,0.39,0.0896,177,237
15283,2012-10-28 15:00:00,2,0.5,0.4848,0.63,0.4925,225,301
15284,2011-06-02 00:00:00,1,0.74,0.6515,0.4,0.3582,31,42
15285,2011-02-26 15:00:00,2,0.36,0.3333,0.4,0.2836,125,165
15286,2011-07-24 13:00:00,1,0.86,0.8029999999999999,0.47,0.2239,162,252
15287,2012-05-31 22:00:00,1,0.66,0.6212,0.5,0.1642,221,264
15288,2012-03-14 10:00:00,1,0.56,0.5303,0.56,0.1045,150,188
15289,2011-06-15 18:00:00,1,0.72,0.6515,0.32,0.1343,527,607
15290,2012-09-01 22:00:00,2,0.66,0.5909,0.89,0.0,57,78
15291,2012-09-29 22:00:00,1,0.5,0.4848,0.63,,173,221
15292,2011-04-20 21:00:00,1,0.66,0.6212,0.36,,134,172
15293,2011-06-29 19:00:00,1,0.76,0.6667,0.35,0.3881,341,401
15294,2011-10-17 22:00:00,1,0.5,0.4848,0.77,0.0,88,104
15295,2011-07-19 05:00:00,2,0.7,0.6667,0.74,,19,19
15296,2012-05-05 00:00:00,1,0.6,0.5606,0.83,0.0,111,153
15297,2011-02-15 07:00:00,1,0.2,0.1818,0.32,0.3582,103,105
15298,2012-01-13 07:00:00,1,0.26,0.2576,0.6,0.2239,174,177
15299,2011-05-06 05:00:00,1,0.34,0.3485,0.81,0.1045,16,16
15300,2012-11-04 08:00:00,1,0.3,0.303,0.56,0.1343,115,149
15301,2012-10-29 00:00:00,3,0.44,0.4394,0.88,0.3582,20,22
15302,2011-08-19 16:00:00,1,0.8,0.7424,0.49,0.0,261,327
15303,2012-01-15 12:00:00,1,0.18,0.1667,0.4,0.2985,192,234
15304,2011-11-11 00:00:00,1,0.34,0.3182,0.53,,56,66
15305,2012-08-08 01:00:00,1,0.72,0.6970000000000001,0.79,0.0,20,23
15306,2011-07-24 19:00:00,1,0.86,0.8029999999999999,0.47,0.1642,170,240
15307,2012-05-03 04:00:00,2,0.46,0.4545,0.88,0.2537,2,2
15308,2011-10-18 19:00:00,1,0.56,0.5303,0.6,0.1045,286,317
15309,2012-08-31 02:00:00,1,0.66,0.5909,0.89,0.1343,11,20
15310,2012-11-28 02:00:00,2,0.26,0.2576,0.75,0.2239,1,1
15311,2012-01-03 04:00:00,1,0.16,0.1515,0.55,,5,5
15312,2012-03-22 19:00:00,1,0.66,0.6212,0.61,0.0,469,586
15313,2012-03-06 03:00:00,1,0.18,0.1667,0.51,0.2836,1,1
15314,2012-08-30 22:00:00,1,0.7,0.6515,0.7,0.0,253,291
15315,2011-10-06 21:00:00,1,0.46,0.4545,0.88,0.0896,161,195
15316,2011-11-02 10:00:00,1,0.4,0.4091,0.71,0.0896,108,133
15317,2011-03-21 19:00:00,1,0.58,0.5455,0.6,0.4179,199,221
15318,2012-06-13 22:00:00,1,0.62,0.6212,0.5,0.2985,209,238
15319,2012-12-28 08:00:00,2,0.24,0.2424,0.6,0.1343,238,239
15320,2012-05-02 14:00:00,1,0.62,0.6061,0.69,0.0896,189,240
15321,2012-02-26 17:00:00,1,0.36,0.3485,0.32,0.2239,241,287
15322,2012-03-11 00:00:00,1,0.26,0.2879,0.44,0.0896,62,69
15323,2012-05-16 17:00:00,1,0.72,0.6667,0.51,0.19399999999999998,769,873
15324,2012-11-06 21:00:00,2,,0.2879,0.56,0.2537,137,151
15325,2012-02-19 08:00:00,2,0.24,0.2273,0.56,0.19399999999999998,48,56
15326,2011-07-15 23:00:00,1,0.64,0.6212,0.61,0.1642,126,167
15327,2012-07-25 04:00:00,1,0.64,0.6061,0.65,,4,4
15328,2012-06-08 19:00:00,1,0.74,0.6515,0.3,0.2239,460,555
15329,2012-05-18 19:00:00,1,0.62,0.6212,0.41,0.19399999999999998,392,483
15330,2012-04-04 08:00:00,2,0.44,0.4394,0.72,0.1045,653,684
15331,2012-08-31 21:00:00,1,0.76,0.7121,0.58,0.19399999999999998,232,303
15332,2011-03-15 02:00:00,1,0.3,0.303,0.62,0.0896,2,3
15333,2011-04-20 01:00:00,1,0.42,0.4242,0.94,0.1642,5,7
15334,2012-12-12 11:00:00,2,0.32,0.303,0.49,0.2239,148,172
15335,2012-02-08 21:00:00,3,0.24,0.2273,0.87,0.19399999999999998,126,129
15336,2011-05-26 13:00:00,1,0.82,0.7727,0.52,,145,197
15337,2011-03-17 16:00:00,1,0.5,0.4848,0.48,0.2836,108,142
15338,2012-08-16 09:00:00,1,0.72,0.6667,0.54,0.1045,296,337
15339,2011-10-05 03:00:00,1,0.46,0.4545,0.82,0.1045,5,6
15340,2011-08-31 04:00:00,1,0.56,0.5303,0.73,0.0,5,5
15341,2012-03-02 21:00:00,3,0.36,0.3636,0.87,0.0896,99,101
15342,2012-11-03 16:00:00,2,0.36,0.3333,0.46,0.3284,292,400
15343,2012-01-13 21:00:00,1,,0.2121,0.41,0.2836,95,102
15344,2011-06-05 22:00:00,1,0.64,0.5909,0.78,0.2239,94,130
15345,2012-02-03 16:00:00,1,0.4,0.4091,0.37,,275,311
15346,2011-06-25 11:00:00,1,0.74,0.6667,0.42,0.0,209,331
15347,2012-07-15 11:00:00,1,0.82,0.7727,0.52,0.1642,281,451
15348,2012-07-27 06:00:00,1,0.7,0.6667,0.79,0.0,129,139
